"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-17","8.28","0.00","0.0","0.0","75","64","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-18","8.28","0.00","0.0","0.0","76","66","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-19","9.17","0.00","0.0","0.0","76","65","18.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-20","8.05","0.00","0.0","0.0","80","65","19.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-21","7.61","0.00","0.0","0.0","83","68","23.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-22","5.82","0.00","0.0","0.0","84","68","18.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-23","6.71","0.00","0.0","0.0","84","70","14.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-24","7.16","0.00","0.0","0.0","86","67","14.1","17.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-25","8.05","0.00","0.0","0.0","82","68","19.9","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-26","9.84","0.00","0.0","0.0","79","67","17.0","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-27","8.50","0.00","0.0","0.0","80","68","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-28","8.28","0.00","0.0","0.0","79","69","16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-29","7.83","0.00","0.0","0.0","79","69","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-30","6.71","0.00","0.0","0.0","79","69","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-31","7.83","0.00","0.0","0.0","82","69","14.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-01","9.62","0.00","0.0","0.0","78","67","19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-02","8.95","0.00","0.0","0.0","78","67","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-03","8.28","0.00","0.0","0.0","79","67","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-04","8.28","0.00","0.0","0.0","78","67","21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-05","8.95","0.00","0.0","0.0","77","66","19.9","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-06","8.72","0.00","0.0","0.0","75","66","18.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-07","7.16","0.00","0.0","0.0","76","66","19.9","25.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-08","6.93","0.00","0.0","0.0","77","66","15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-09","8.50","0.00","0.0","0.0","77","67","16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-10","8.05","0.00","0.0","0.0","77","66","17.0","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-11","9.40","0.00","0.0","0.0","78","66","18.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-12","10.96","0.00","0.0","0.0","76","65","19.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-13","8.72","0.00","0.0","0.0","76","67","21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-14","8.50","0.00","0.0","0.0","77","68","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-15","8.95","0.00","0.0","0.0","78","65","19.9","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-16","9.40","0.00","0.0","0.0","76","61","18.1","23.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-17","8.95","0.00","0.0","0.0","74","62","15.0","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-18","8.95","0.00","0.0","0.0","74","61","17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-19","10.51","0.00","0.0","0.0","73","62","19.9","25.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-20","10.51","0.00","0.0","0.0","72","63","19.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-21","8.50","0.00","0.0","0.0","74","63","18.1","23.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-22","6.71","0.00","0.0","0.0","75","63","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-23","7.16","0.00","0.0","0.0","76","64","16.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-24","6.04","0.00","0.0","0.0","75","64","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-25","5.59","0.00","0.0","0.0","75","64","16.1","19.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-26","7.83","0.00","0.0","0.0","76","65","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-27","8.50","0.00","0.0","0.0","74","65","18.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-28","8.72","0.00","0.0","0.0","75","63","23.0","27.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-29","7.38","0.00","0.0","0.0","77","66","21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-30","6.71","0.00","0.0","0.0","80","66","16.1","25.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-31","7.38","0.00","0.0","0.0","76","68","18.1","23.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-01","6.71","0.00","0.0","0.0","76","64","16.1","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-02","7.83","0.00","0.0","0.0","75","67","15.0","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-03","8.95","0.00","0.0","0.0","74","65","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-04","8.28","0.00","0.0","0.0","73","64","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-05","7.61","0.00","0.0","0.0","73","63","17.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-06","7.83","0.00","0.0","0.0","74","63","19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-07","6.71","0.00","0.0","0.0","74","64","15.0","19.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-08","9.17","0.00","0.0","0.0","74","65","18.1","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-09","10.51","0.00","0.0","0.0","73","65","21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-10","9.17","0.00","0.0","0.0","73","64","17.0","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-11","9.40","0.00","0.0","0.0","71","63","19.9","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-12","8.50","0.00","0.0","0.0","69","64","15.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-13","9.62","0.01","0.0","0.0","69","62","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-14","9.17","0.00","0.0","0.0","71","59","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-15","7.83","0.00","0.0","0.0","74","58","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-16","7.16","0.00","0.0","0.0","73","61","16.1","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-17","6.49","0.00","0.0","0.0","74","61","17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-18","6.49","0.00","0.0","0.0","73","62","15.0","19.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-19","7.16","0.00","0.0","0.0","79","62","23.0","25.9","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-20","4.70","0.00","0.0","0.0","88","71","13.0","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-21","7.61","0.00","0.0","0.0","79","67","17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-22","8.72","0.00","0.0","0.0","75","65","23.9","28.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-23","8.05","0.00","0.0","0.0","75","61","21.9","35.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-24","6.49","0.00","0.0","0.0","84","62","17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-25","6.93","0.00","0.0","0.0","92","63","17.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-26","6.04","0.00","0.0","0.0","101","70","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-27","6.93","0.00","0.0","0.0","96","72","19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-28","8.28","0.00","0.0","0.0","86","70","15.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-29","8.05","0.00","0.0","0.0","84","69","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-30","7.16","0.00","0.0","0.0","80","67","18.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-01","6.26","0.00","0.0","0.0","78","64","15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-02","8.95","0.00","0.0","0.0","74","61","21.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-03","10.96","0.00","0.0","0.0","73","60","25.9","31.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-04","6.93","0.00","0.0","0.0","74","60","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-05","6.49","0.00","0.0","0.0","73","59","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-06","6.71","0.00","0.0","0.0","74","58","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-07","5.82","0.00","0.0","0.0","88","60","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-08","6.04","0.00","0.0","0.0","84","61","17.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-09","6.71","0.00","0.0","0.0","82","62","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-10","9.17","0.00","0.0","0.0","76","62","18.1","23.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-11","8.05","0.00","0.0","0.0","69","61","17.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-12","7.16","0.00","0.0","0.0","68","61","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-13","7.38","0.00","0.0","0.0","70","58","18.1","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-14","7.16","0.00","0.0","0.0","69","61","17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-15","9.17","0.00","0.0","0.0","71","61","19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-16","10.74","0.00","0.0","0.0","72","65","18.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-17","7.83","0.26","0.0","0.0","69","61","18.1","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-18","6.26","0.00","0.0","0.0","72","59","15.0","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-19","4.25","0.00","0.0","0.0","86","59","14.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-20","5.82","0.00","0.0","0.0","97","63","15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-21","5.82","0.00","0.0","0.0","89","66","14.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-22","4.92","0.00","0.0","0.0","78","60","12.1","15.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-23","6.26","0.02","0.0","0.0","81","62","15.0","21.9","    1",,"    1",,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-24","9.17","0.03","0.0","0.0","70","63","16.1","21.9",,,"    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-25","7.83","0.00","0.0","0.0","71","59","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-26","5.82","0.00","0.0","0.0","72","60","15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-27","5.82","0.00","0.0","0.0","76","60","23.9","29.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-28","9.17","0.00","0.0","0.0","75","64","17.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-29","5.37","0.00","0.0","0.0","76","61","13.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-30","6.71","0.05","0.0","0.0","67","62","17.0","19.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-31","5.82","0.00","0.0","0.0","68","57","14.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-01","6.93","0.00","0.0","0.0","68","56","17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-02","5.59","0.00","0.0","0.0","73","54","13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-03","5.82","0.00","0.0","0.0","87","58","16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-04","5.37","0.00","0.0","0.0","78","59","14.1","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-05","6.26","0.00","0.0","0.0","74","57","16.1","19.9","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-06","5.14","0.00","0.0","0.0","72","56","16.1","18.1","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-07","5.59","0.00","0.0","0.0","71","56","14.1","18.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-08","5.14","0.00","0.0","0.0","80","56","14.1","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-09","6.93","0.00","0.0","0.0","94","65","14.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-10","5.59","0.00","0.0","0.0","91","63","13.0","16.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-11","6.04","0.00","0.0","0.0","87","63","14.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-12","4.92","0.00","0.0","0.0","81","62","16.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-13","6.26","0.00","0.0","0.0","86","61","15.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-14","5.59","0.00","0.0","0.0","85","60","13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-15","5.37","0.00","0.0","0.0","74","56","17.0","19.9","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-16","8.05","0.00","0.0","0.0","68","56","21.0","25.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-17","6.93","0.00","0.0","0.0","72","51","16.1","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-18","5.82","0.00","0.0","0.0","77","55","14.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-19","6.26","0.00","0.0","0.0","71","52","15.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-20","4.25","0.50","0.0","0.0","64","56","10.1","18.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-21","9.17","0.29","0.0","0.0","64","56","16.1","25.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-22","5.82","0.00","0.0","0.0","67","53","15.0","18.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-23","5.82","0.00","0.0","0.0","72","51","17.0",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-24","7.16","0.00","0.0","0.0","80","51","15.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-25","5.14","0.00","0.0","0.0","76","51","15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-26","6.26","0.25",,"0.0","62","47","25.9","32.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-27","10.29","0.07","0.0","0.0","64","50","33.1","40.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-28","5.59","0.00","0.0","0.0","62","47","14.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-29","5.37","0.00","0.0","0.0","68","48","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-30","6.49","0.00","0.0","0.0","67","48","14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-01","6.49","0.00","0.0","0.0","66","50","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-02","9.84","0.00","0.0","0.0","67","50","25.9","38.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-03","4.92","0.00","0.0","0.0","66","45","12.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-04","4.92","0.00","0.0","0.0","67","46","12.1","14.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-05","5.14","0.00","0.0","0.0","65","50","13.0","18.1","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-06","6.04","0.00","0.0","0.0","65","54","15.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-07","4.25","0.00","0.0","0.0","64","51","14.1","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-08","5.59","0.00","0.0","0.0","65","50","17.0","19.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-09","4.03","0.00","0.0","0.0","64","53","12.1","16.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-10","6.04","0.00","0.0","0.0","64","54","13.0","25.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-11","5.82","0.05","0.0","0.0","65","59","13.0","17.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-12","6.49","0.00","0.0","0.0","63","58","14.1","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-13","5.59","0.00","0.0","0.0","65","56","16.1","19.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-14","5.37","0.00","0.0","0.0","66","52","16.1","18.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-15","4.92","0.48","0.0","0.0","64","54","15.0","21.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-16","19.01","0.27","0.0","0.0","62","52","36.0","40.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-17","7.83","0.00","0.0","0.0","60","47","21.9","32.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-18","4.92","0.00","0.0","0.0","65","41","12.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-19","5.59","0.00","0.0","0.0","72","43","13.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-20","7.16","0.00","0.0","0.0","79","46","16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-21","7.38","0.42","0.0","0.0","69","54","16.1","25.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-22","5.82","0.32","0.0","0.0","65","53","13.0","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-23","8.72","0.96","0.0","0.0","63","53","21.0","30.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-24","14.32","0.01",,"0.0","58","47","33.1","38.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-25","5.37","0.00","0.0","0.0","57","45","13.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-26","8.28","0.00","0.0","0.0","63","46","15.0","19.9",,,,,,,,,,,
