"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT11","WT13","WT14","WT16"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-01","10.96","0.00","0.0","0.0","68","58","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-02","12.08","0.00","0.0","0.0","71","55","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-03","14.32","0.00","0.0","0.0","66","57","29.1","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-04","13.87","0.00","0.0","0.0","67","56","28.0","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-05","9.40","0.00","0.0","0.0","72","53","25.1","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-06","9.17","0.00","0.0","0.0","84","54","28.0","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-07","7.83","0.00","0.0","0.0","88","58","23.9","27.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-08","10.07","0.00","0.0","0.0","73","57","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-09","13.20","0.00","0.0","0.0","67","56","25.1","31.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-10","12.75","0.00","0.0","0.0","67","55","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-11","8.50","0.00","0.0","0.0","71","55","19.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-12","10.29","0.00","0.0","0.0","66","54","25.9","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-13","9.84","0.00","0.0","0.0","71","56","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-14","10.07","0.00","0.0","0.0","74","56","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-15","14.99","0.00","0.0","0.0","65","55","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-16","11.18","0.00","0.0","0.0","69","55","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-17","9.84","0.00","0.0","0.0","71","53","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-18","8.05","0.00","0.0","0.0","88","56","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-19","8.05","0.00","0.0","0.0","85","61","21.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-20","11.63","0.00","0.0","0.0","73","58","21.9","25.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-21","21.92","0.00","0.0","0.0","66","57","40.9","49.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-22","18.79","0.00","0.0","0.0","68","56","35.1","40.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-23","12.30","0.00","0.0","0.0","73","52","28.0","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-24","8.28","0.00","0.0","0.0","82","58","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-25","5.59","0.00","0.0","0.0","94","58","19.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-26","5.82","0.00","0.0","0.0","93","63","21.0","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-27","9.17","0.00","0.0","0.0","79","56","19.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-28","13.87","0.00","0.0","0.0","68","55","25.1","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-29","14.32","0.00","0.0","0.0","63","54","30.0","36.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-09-30","16.78","0.00","0.0","0.0","65","54","29.1","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-01","17.22","0.00","0.0","0.0","69","54","31.1","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-02","13.42","0.00","0.0","0.0","68","56","23.0","28.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-03","5.14","0.00","0.0","0.0","65","54","13.0","14.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-04","12.53","0.00","0.0","0.0","70","57","28.0","33.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-05","11.18","0.00","0.0","0.0","70","54","28.0","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-06","8.05","0.00","0.0","0.0","75","53","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-07","6.04","0.00","0.0","0.0","84","54","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-08","6.26","0.00","0.0","0.0","84","57","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-09","8.50","0.00","0.0","0.0","80","53","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-10","10.51","0.00","0.0","0.0","71","52","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-11","9.17","0.00","0.0","0.0","68","55","18.1","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-12","6.26","0.00","0.0","0.0","60","55","13.0",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-13","6.93","0.00","0.0","0.0","72","55","19.9",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-14","12.97","0.23","0.0","0.0","68","58","19.9","32.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-15","12.53","0.40","0.0","0.0","72","56","33.1","46.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-16","10.51","0.67","0.0","0.0","66","62","29.1","36.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-17","9.40","0.00",,,"69","58","17.0","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-18","9.40","0.00","0.0","0.0","69","56","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-19","5.59","0.00","0.0","0.0","74","53","21.0","23.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-20","5.14","0.00","0.0","0.0","78","54","15.0","17.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-21","11.18","0.00","0.0","0.0","73","57","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-22","12.30","0.00","0.0","0.0","67","56","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-23","10.29","0.00","0.0","0.0","66","51","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-24","15.21","0.03","0.0","0.0","69","60","30.0","38.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-25","12.97","0.04","0.0","0.0","71","62","32.0","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-26","5.59","0.00","0.0","0.0","72","58","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-27","4.92","0.58","0.0","0.0","65","60","16.1","21.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-28","7.61","0.26","0.0","0.0","67","61","18.1","21.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-29","7.83","0.02","0.0","0.0","70","61","21.0","25.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-30","11.63","0.52","0.0","0.0","67","57","29.1","36.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-10-31","8.28","0.03","0.0","0.0","66","54","21.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-01","8.72","0.02","0.0","0.0","64","53","17.0","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-02","4.92","0.00","0.0","0.0","69","51","16.1","19.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-03","2.91","0.00","0.0","0.0","71","53","8.9","11.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-04","5.59","0.00","0.0","0.0","72","55","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-05","6.26","0.00","0.0","0.0","66","53","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-06","4.92","0.00","0.0","0.0","67","60","12.1","15.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-07","2.01","0.00","0.0","0.0","69","57","8.1","8.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-08","5.82","0.00","0.0","0.0","72","57","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-09","3.58","0.00","0.0","0.0","75","57","14.1","16.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-10","3.13","0.00","0.0","0.0","73","57","13.0","14.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-11","5.37","0.00","0.0","0.0","69","57","19.9","23.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-12","8.95","0.00","0.0","0.0","70","57","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-13","6.49","0.00","0.0","0.0","68","54","19.9","23.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-14","7.16","0.00","0.0","0.0","63","54","21.0","23.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-15","10.51","0.00","0.0","0.0","65","56","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-16","14.32","0.00","0.0","0.0","61","50","29.1","35.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-17","4.03","0.00","0.0","0.0","61","46","14.1","15.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-18","8.05","0.00","0.0","0.0","67","46","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-19","10.29","0.59","0.0","0.0","61","55","21.9","29.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-20","6.71","0.20","0.0","0.0","60","54","13.0","16.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-21","10.51","0.00","0.0","0.0","61","52","23.0","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-22","6.71","0.02",,"0.0","60","47","21.9","27.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-23","8.50","0.03","0.0","0.0","61","50","17.0","25.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-24","4.92","0.00","0.0","0.0","59","44","10.1","13.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-25","4.03","0.00","0.0","0.0","58","45","16.1","19.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-26","10.74","0.51","0.0","0.0","56","51","30.0","36.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-27","11.86","0.11","0.0","0.0","59","51","33.1","44.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-28","10.96","0.00","0.0","0.0","61","51","23.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-29","3.36","0.00","0.0","0.0","61","44","10.1","11.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-11-30","4.25","0.06","0.0","0.0","56","45","14.1","16.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-01","6.93","0.00","0.0","0.0","60","44","19.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-02","17.22","0.00","0.0","0.0","62","49","32.0","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-03","4.47","0.00","0.0","0.0","62","44","18.1","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-04","9.62","0.00","0.0","0.0","59","45","28.0","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-05","7.38","0.00","0.0","0.0","55","50","18.1","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-06","8.72","0.00","0.0","0.0","56","43","23.0","27.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-07","7.16","0.44","0.0","0.0","51","42","17.0","19.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-08","6.71","1.32",,"0.0","61","49","16.1","18.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-09","6.71","0.04","0.0","0.0","63","56","21.0","27.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-10","9.62","0.64","0.0","0.0","61","52","18.1","21.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-11","8.28","0.00","0.0","0.0","54","47","15.0","18.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-12","4.03","0.00","0.0","0.0","55","49","13.0","14.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-13","3.80","0.05","0.0","0.0","55","50","12.1","13.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-14","7.16","0.00","0.0","0.0","62","52","21.0","27.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-15","17.67","1.49","0.0","0.0","61","51","36.9","47.0","    1",,,,,,"    1","    1",,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-16","20.58","0.00","0.0","0.0","54","45","36.0","42.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-17","5.37","0.00","0.0","0.0","52","38","12.1","13.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-18","4.47","0.00","0.0","0.0","53","37","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-19","5.59","0.00","0.0","0.0","55","36","16.1","18.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-20","4.70","0.00","0.0","0.0","56","40","13.0","15.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-21","2.91","0.00","0.0","0.0","62","45","14.1","16.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-22","4.47","0.00","0.0","0.0","58","42","18.1","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-23","10.96","0.62",,"0.0","57","47","28.0","33.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-24","12.30","0.03",,"0.0","52","43","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-25","8.95","0.00","0.0","0.0","53","37","23.9","27.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-26","7.16","0.00","0.0","0.0","53","41","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-27","2.68","0.00","0.0","0.0","53","39","10.1",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-28","4.03","0.00","0.0","0.0","58","40","12.1","13.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-29","2.68","0.00","0.0","0.0","58","41","8.1","8.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-30","7.38","0.00","0.0","0.0","56","43","23.0","25.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2016-12-31","7.61","0.00","0.0","0.0","53","44","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-01","15.43","0.05","0.0","0.0","54","46","29.1","35.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-02","7.38","0.18",,"0.0","52","44","16.1","19.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-03","16.33","0.64",,"0.0","59","48","45.0","53.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-04","10.74","0.49","0.0","0.0","59","47","30.0","40.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-05","8.50","0.00","0.0","0.0","51","41","18.1","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-06","7.61","0.00","0.0","0.0","49","38","16.1","18.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-07","12.97","0.84","0.0","0.0","62","44","35.1","45.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-08","24.83","1.28","0.0","0.0","64","54","47.0","61.1","    1",,"    1",,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-09","11.86","0.27","0.0","0.0","59","53","23.9","31.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-10","21.92","1.82","0.0","0.0","60","56","38.9","51.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-11","11.18","0.04","0.0","0.0","58","50","36.9","47.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-12","6.26","0.30","0.0","0.0","52","45","16.1","21.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-13","4.70","0.00","0.0","0.0","57","40","14.1","16.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-14","4.92","0.00","0.0","0.0","58","40","17.0","19.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-15","2.68","0.00","0.0","0.0","52","41","8.1","10.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-16","7.83","0.00","0.0","0.0","54","44","16.1","17.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-17","4.03","0.00","0.0","0.0","52","41","15.0","17.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-18","12.75","0.90",,"0.0","55","49","38.9","51.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-19","11.63","0.05","0.0","0.0","58","51","21.9","25.9",,,"    1",,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-20","12.97","1.19",,"0.0","56","43","38.0","49.0","    1",,"    1",,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-21","12.75","0.28",,"0.0","56","48","31.1","38.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-22","11.63","0.68",,"0.0","57","47","33.1","45.0","    1",,"    1",,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-23","5.37","0.32",,"0.0","54","45","17.0","21.0",,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-24","5.14","0.00","0.0","0.0","54","41","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-25","5.37","0.00","0.0","0.0","56","41","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-26","3.80","0.00","0.0","0.0","56","43","13.0","14.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-27","4.92","0.00","0.0","0.0","58","41","14.1","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-28","3.36","0.00","0.0","0.0","59","41","10.1","12.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-29","3.13","0.00","0.0","0.0","60","41","8.1","8.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-30","2.24","0.00","0.0","0.0","60","42","8.1","12.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-01-31","1.12","0.00","0.0","0.0","59","42","6.9","8.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-01","5.82","0.01",,"0.0","56","47","19.9","21.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-02","10.29","0.15","0.0","0.0","62","51","21.0","25.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-03","14.54","0.44","0.0","0.0","61","55","33.1","42.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-04","8.50","0.18","0.0","0.0","61","53","14.1","17.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-05","11.41","0.16","0.0","0.0","61","50","33.1","42.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-06","12.53","0.49","0.0","0.0","60","55","35.1","49.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-07","16.11","0.93","0.0","0.0","63","56","40.9","55.0","    1",,"    1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-08","11.86","0.26","0.0","0.0","64","56","23.0","35.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2017-02-09","13.87","0.64","0.0","0.0","63","58","36.9","45.0","    1",,,,,,,,,,,
